episode_id,step,scene_id,goal,memory_total,frontier_count,raw_output,parsed_coord,action_target_hash,recent_indices,uniform_indices,scm_indices,recent_len,uniform_len,scm_len,recent_types,uniform_types,scm_types,recent_uniform_same_indices,recent_scm_same_indices,uniform_scm_same_indices,all_same_raw_output,all_same_action_target
3693,496,00823-7MXmsvcQjpJ,guitar,65,0,found,null,2be88ca4242c,"[15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64]","[0,1,2,3,5,6,7,9,10,11,13,14,15,16,18,19,20,22,23,24,26,27,28,30,31,32,33,35,36,37,39,40,41,43,44,45,47,48,49,50,52,53,54,56,57,58,60,61,62,64]","[0,1,2,3,4,5,6,7,8,9,11,12,14,15,21,25,28,30,35,42,45,49,55,56,57,58,59,60,61,62,63,64]",50,50,32,"[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""spatial"",""turning"",""turning"",""turning"",""turning"",""spatial"",""turning"",""turning"",""turning"",""turning"",""turning"",""turning"",""spin"",""spatial"",""spin"",""spatial"",""spin"",""spatial"",""spatial"",""spin"",""spatial"",""spin"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]",False,False,False,True,True
3710,12,00844-q5QZSEeHe5g,rug,5,1,"<coordinate>[0.09, 3.42]</coordinate>","[0.09,3.42]",d8430c884824,"[0,1,2,3,4]","[0,1,2,3,4]","[0,1,2,3,4]",5,5,5,"[""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""recent"",""recent"",""recent"",""recent"",""recent""]",True,True,True,True,True
3710,39,00844-q5QZSEeHe5g,rug,10,1,"<coordinate>[0.37, 1.24]</coordinate>","[0.37,1.24]",8db823ff32a2,"[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,5,6,7,8,9]",10,10,10,"[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]",True,True,True,True,True
3710,61,00844-q5QZSEeHe5g,rug,15,0,found,null,2be88ca4242c,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]","[0,1,5,6,7,8,9,10,11,12,13,14]",15,15,12,"[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""spatial"",""turning"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]",True,False,False,True,True
3891,12,00821-eF36g7L6Z9M,carpet,5,1,"<coordinate>[1.77, -0.98]</coordinate>","[1.77,-0.98]",e6771936d819,"[0,1,2,3,4]","[0,1,2,3,4]","[0,1,2,3,4]",5,5,5,"[""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""recent"",""recent"",""recent"",""recent"",""recent""]",True,True,True,True,True
3891,40,00821-eF36g7L6Z9M,carpet,10,1,"<coordinate>[-0.28, 1.89]</coordinate>","[-0.28,1.89]",23210557dea6,"[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,5,6,7,8,9]",10,10,10,"[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]",True,True,True,True,True
3891,67,00821-eF36g7L6Z9M,carpet,15,1,"<coordinate>[-0.23, 0.22]</coordinate>","[-0.23,0.22]",ee711ea57687,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14]","[0,1,5,6,7,8,9,10,11,12,13,14]",15,15,12,"[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""spatial"",""turning"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]",True,False,False,True,True
3891,82,00821-eF36g7L6Z9M,carpet,20,3,"<coordinate>[6.42, 3.31]</coordinate>","[6.42,3.31]",bf91d87ecb6b,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19]","[0,1,5,10,11,12,13,14,15,16,17,18,19]",20,20,13,"[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""spatial"",""turning"",""spatial"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]",True,False,False,True,True
3891,129,00821-eF36g7L6Z9M,carpet,25,5,"<coordinate>[4.12, 0.22]</coordinate>","[4.12,0.22]",5b66fbc7526c,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24]","[0,1,5,10,15,16,17,18,19,20,21,22,23,24]",25,25,14,"[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""spatial"",""turning"",""spatial"",""spatial"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]",True,False,False,True,True
3891,172,00821-eF36g7L6Z9M,carpet,30,5,"<coordinate>[0.75, -8.71]</coordinate>","[0.75,-8.71]",6dde2be218be,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29]","[0,1,5,10,20,21,22,23,24,25,26,27,28,29]",30,30,14,"[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""spatial"",""turning"",""spatial"",""spatial"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]",True,False,False,True,True
3891,236,00821-eF36g7L6Z9M,carpet,35,5,"<coordinate>[4.29, -5.47]</coordinate>","[4.29,-5.47]",cd9ebba256dc,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34]","[0,1,2,3,4,5,6,10,20,25,26,27,28,29,30,31,32,33,34]",35,35,19,"[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""spatial"",""turning"",""turning"",""turning"",""turning"",""spatial"",""turning"",""spatial"",""spatial"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]",True,False,False,True,True
3891,297,00821-eF36g7L6Z9M,carpet,40,4,"<coordinate>[4.17, -4.15]</coordinate>","[4.17,-4.15]",aae87e984593,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]","[0,1,2,3,4,5,6,7,8,9,10,11,12,20,25,30,31,32,33,34,35,36,37,38,39]",40,40,25,"[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""spatial"",""turning"",""turning"",""turning"",""turning"",""spatial"",""turning"",""turning"",""turning"",""turning"",""spatial"",""turning"",""turning"",""spatial"",""spatial"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]",True,False,False,True,True
3891,360,00821-eF36g7L6Z9M,carpet,45,4,"<coordinate>[4.00, -10.63]</coordinate>","[4.0,-10.63]",9c88c3b6c8d1,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44]","[0,1,2,3,4,5,6,7,8,9,10,11,12,20,22,25,30,33,35,36,37,38,39,40,41,42,43,44]",45,45,28,"[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""spatial"",""turning"",""turning"",""turning"",""turning"",""spatial"",""turning"",""turning"",""turning"",""turning"",""spatial"",""turning"",""turning"",""spatial"",""spin"",""spatial"",""spatial"",""spin"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]",True,False,False,True,True
3891,443,00821-eF36g7L6Z9M,carpet,50,6,"<coordinate>[2.93, -8.90]</coordinate>","[2.93,-8.9]",a0d7c5f9e48c,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49]","[0,1,2,3,4,5,6,7,8,9,10,11,12,16,20,21,25,27,30,32,35,38,40,41,42,43,44,45,46,47,48,49]",50,50,32,"[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""spatial"",""turning"",""turning"",""turning"",""turning"",""spatial"",""turning"",""turning"",""turning"",""turning"",""spatial"",""turning"",""turning"",""spin"",""spatial"",""spin"",""spatial"",""spin"",""spatial"",""spin"",""spatial"",""spin"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]",True,False,False,True,True
3891,516,00821-eF36g7L6Z9M,carpet,55,6,"<coordinate>[6.46, -2.69]</coordinate>","[6.46,-2.69]",578726a80c01,"[5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54]","[0,1,2,3,4,5,6,7,8,9,11,12,13,14,15,16,17,18,19,20,22,23,24,25,26,27,28,29,30,31,33,34,35,36,37,38,39,40,41,42,44,45,46,47,48,49,50,51,52,54]","[0,1,2,3,4,5,6,7,8,9,10,11,12,18,20,24,25,30,35,36,40,42,45,46,47,48,49,50,51,52,53,54]",50,50,32,"[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""spatial"",""turning"",""turning"",""turning"",""turning"",""spatial"",""turning"",""turning"",""turning"",""turning"",""spatial"",""turning"",""turning"",""spin"",""spatial"",""spin"",""spatial"",""spatial"",""spatial"",""spin"",""spatial"",""spin"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]",False,False,False,True,True
3891,597,00821-eF36g7L6Z9M,carpet,60,6,"<coordinate>[8.44, 5.80]</coordinate>","[8.44,5.8]",ea26d86402c4,"[10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59]","[0,1,2,3,4,6,7,8,9,10,12,13,14,15,16,18,19,20,21,22,24,25,26,27,28,30,31,32,33,34,36,37,38,39,40,42,43,44,45,46,48,49,50,51,52,54,55,56,57,59]","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,19,20,25,26,30,32,35,39,40,45,50,51,52,53,54,55,56,57,58,59]",50,50,34,"[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""spatial"",""turning"",""turning"",""turning"",""turning"",""spatial"",""turning"",""turning"",""turning"",""turning"",""spatial"",""turning"",""turning"",""spin"",""spin"",""spatial"",""spatial"",""spin"",""spatial"",""spin"",""spatial"",""spin"",""spatial"",""spatial"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]",False,False,False,True,True
3983,12,00823-7MXmsvcQjpJ,guitar,5,2,"<coordinate>[-0.90, 0.78]</coordinate>","[-0.9,0.78]",5bd9a073f68c,"[0,1,2,3,4]","[0,1,2,3,4]","[0,1,2,3,4]",5,5,5,"[""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""recent"",""recent"",""recent"",""recent"",""recent""]",True,True,True,True,True
3983,32,00823-7MXmsvcQjpJ,guitar,10,1,"<coordinate>[1.33, -0.05]</coordinate>","[1.33,-0.05]",de45a0f28188,"[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,5,6,7,8,9]","[0,1,2,3,4,5,6,7,8,9]",10,10,10,"[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]","[""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform"",""uniform""]","[""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent"",""recent""]",True,True,True,True,True
